n,r,m
net_investment_sentiment,correlated_with,business_investment_growth
investment_sentiment,reflected_by,high_energy_costs
investment_sentiment,reflected_by,elevated_uncertainty
investment_sentiment,reflected_by,weakening_demand
investment_sentiment,above,historical_average
investment_sentiment,has_trend_in,2021
investment_sentiment,has_trend_in,start_of_2022
investment_sentiment,edged_up_above,long_term_average
investment_sentiment,peaks_with,investment_growth
investment_sentiment,leads_timeframe,two_quarters
improving_supply_conditions,improved_with,investment_sentiment
easing_energy_costs,improved_with,investment_sentiment
profit_sentiment,aligns_with,Purchasing_Managers_Index
energy_and_utilities_sector,recent_ebb_in_profit_sentiment_due_to,developments_in_energy_prices
energy_and_utilities_sector,weak_investment_sentiment_may_be_caused_by,green_transition
energy_and_utilities_sector,weak_investment_sentiment_may_be_caused_by,uncertainty_surrounding_energy_investment
energy_and_utilities_sector,sector_with_more_positive_profit_sentiment,2023
indicator_of_financing_risk,created_by,keywords
lending_for_investment_purposes,surveyed_by,euro_area_bank_lending_survey
lending_for_investment_purposes,changed_during,global_financial_crisis
high_and_rising_risk,observed_in,2023
high_and_rising_risk,contributed_by,financial_market_tensions
high_and_rising_risk,contributed_by,rapidly_increasing_interest_rates
shrinking_demand,for,loans
desired_profits,determined_by,prices
remuneration,on,capital
profit_indicators,from,institutional_sector_accounts
profit_indicators,closer_to,business_profits
business_profits,is_consistent_with,unit_profits
business_profits,assessed_in_relation_to,inflation
mark_ups,estimated_based_on,data
mark_ups,unchanged_in,corporate_accounts
profit_margin_indicators,from,corporate_accounts
goods_or_services,can_be_produced,consumer_goods_sectors
GOS,covers,institutional_sectors
GOS,stands_for,Gross_Operating_Surplus
GOS,reflects_in,unit_profit_indicator
mixed_income,time_period,second_half_of_2022
mixed_income,relates_to,household_sector
mixed_income,part_of,whole_economy
mixed_income,is_indicator_of,unit_profits
mixed_income,includes_income_from,housing_services
mixed_income,reflects_in,unit_profit_indicator
Profit_margin_indicator,calculated_by_ratio_of,GDP_deflator_at_basic_prices
Profit_margin_indicator,calculated_by_ratio_to,unit_labour_costs
Profit_margin_indicator,assesses_extent_of,profit_margin
Mark_up,defined_as_ratio_to,marginal_costs
Mark_up,defined_as_ratio_of,prices
marginal_costs,typically_proxied_by,average_costs
Gross_profit_margin,calculated_as,gross_profits
Gross_profit_margin,calculated_by_using,turnover
Gross_profit_margin,used_indicator_of,profit_margin
gross_profits,calculated_as,turnover
gross_profits,defined_as_result_of,cost_of_goods_sold
turnover,time_period,next_six_months
turnover,time_period,past_six_months
turnover,associated_with,selling_prices
turnover,associated_with,expected_selling_prices
turnover,not_associated_with,expected_selling_prices
turnover,could_be_driven_by,input_costs
turnover,projection,next_six_months
cost_of_goods_sold,includes,labour
cost_of_goods_sold,includes,cost_of_materials
Gross_profit,represents,turnover
Gross_profit,calculated_by_subtracting,cost_of_goods_sold
euro_area_GDP_deflator,growth_rate_in,second_quarter_of_2021
euro_area_GDP_deflator,annual_growth_in,first_quarter_of_2023
euro_area_GDP_deflator,previous_growth,previous_quarter
euro_area_GDP_deflator,average_growth_between,2019
euro_area_GDP_deflator,average_growth_between,1999
self_employed,earns,average_wage
self_employed,includes_compensation_in,mixed_income
unincorporated_businesses,conceptualized_as,self_employed
net_operating_surplus,of,NFCs
net_operating_surplus,calculated_by_subtracting,consumption_of_fixed_capital
stabilisation_of_labour_income,GearedTowards,labour_income_component
labour_income_component,DirectlyReflected,labour_income_component
unit_profit_component,VisibleImpactBesides,stabilisation_of_labour_income
unit_profit_during_the_COVID_19_recession,MoreResilientThan,unit_profit_during_previous_recessions
firms_retain_employees,StriveEarlyDownturn,firms_retain_employees
expense_of_unit_profits,IncurredEarlyDownturn,firms_retain_employees
Economic_Bulletin_Issue_2,PublishedBy,European_Central_Bank
Economic_Bulletin_Issue_2,ContainsBox,March_2021
Economic_Bulletin_Issue_2,PublishedOn,March_2021
profits_for_the_whole_economy,strengthened_according_to,Chart_B
NFCs_gross_operating_surpluses,contributed_to,total_growth_in_the_GDP_deflator
NFCs_gross_operating_surpluses,important_drivers_of,overall_unit_profits
NFCs_gross_operating_surpluses,has_nominal_GDP_share,nominal_GDP_shares
NFCs_gross_operating_surpluses,more_dynamic_than,overall_unit_profits
NFCs_net_operating_surpluses,contributed_to,total_growth_in_the_GDP_deflator
NFCs_net_operating_surpluses,important_drivers_of,overall_unit_profits
NFCs_net_operating_surpluses,has_nominal_GDP_share,nominal_GDP_shares
NFCs_net_operating_surpluses,more_dynamic_than,overall_unit_profits
companies_price_rises,contributed_to,domestic_inflation
companies_price_rises,exceeded,cost_increases
other_studies,corroborate_findings,profit_data
other_studies,corroborate_findings,unit_profit_data
profit_data,taken_from,national_accounts
unit_profit_data,taken_from,national_accounts
role_of_profits,interpreted_in_relation_to,inflation
consistent_picture,response_to,input_cost_shock
consistent_picture,used_to_show,inflation_indicators
underlying_concepts,compared_to_show,consistent_picture
stylised_examples,compared_to_show,consistent_picture
Case_1,percentage_increase,input_costs
Case_1,total_costs_increase_by,total_costs
Case_1,unit_profits_rise_by,unit_profits
period_T1,period_of,input_costs
Case_2,unit_profits_remain_unchanged,unit_profits
Case_2,profits_remain_unchanged,firms_profits
Case_2,price_increase_by,price
constant_mark_up,consistent_with_increases_in,unit_profits
Gross_Operating_Surplus_GOS,is_indicator_of,unit_profits
gross_profit_margins,unchanged_in,corporate_accounts
pent_up_pandemic_related_demand,exerts_pressure_on,wage_growth
economic_trends,led_to_attention_on,division_of_income
division_of_income,concerns,labour
division_of_income,concerns,capital
wage_share,reflects,long_term_structural_drivers
wage_share,indicates,nominal_domestic_income
wage_share,influenced_by,medium_term_business_cycle_drivers
wage_share,indicator_of,indicator_of_inflationary_pressures
wage_share,reached_level,public_services
wage_share,reached_level,less_contact_intensive_private_services
wage_share,calculated_by,total_compensation_of_employees
wage_share,fell_to,pre_pandemic_level
wage_share,increase_area,public_services
wage_share,increase_area,less_contact_intensive_private_services
wage_share,was_still_below,long_term_average
wage_share,continued_to_decline_until,end_of_2022
wage_share,reduction_area,construction
wage_share,reduction_area,industry
wage_share,was_just_above,61percent
wage_share,interlinked_with,profit_margins
wage_share,cause_of_increase,strong_wage_growth
wage_share,decline_contributor,share_of_immigrant_workers
wage_share,fall_time,more_contact_intensive_services
wage_share,decline_cause,labor_shortages
wage_share,edged_up_slightly_in,first_quarter_of_2023
wage_share,acceleration_factor,digitalisation
wage_share,was_below_by,0_point_9_percentage_points
total_compensation_of_employees,corrected_for,self_employed
total_compensation_of_employees,divided_by,gross_nominal_value_added
total_compensation_of_employees,declined_less_than,gross_value_added
long_term_structural_drivers,includes,technological_changes
long_term_structural_drivers,includes,globalisation
long_term_structural_drivers,includes,sectoral_reallocation
long_term_structural_drivers,includes,institutional_characteristics
institutional_characteristics,includes,labour_and_product_market_regulation
institutional_characteristics,includes,minimum_wage_setting_frameworks
medium_term_business_cycle_drivers,includes,labour_market_tightness
medium_term_business_cycle_drivers,includes,workers_bargaining_power
indicator_of_inflationary_pressures,through,second_round_effects
less_contact_intensive_private_services,service_provision,other_businesses
more_contact_intensive_services,included_service,trade
more_contact_intensive_services,included_service,transport
more_contact_intensive_services,included_service,accommodation
less_skilled_lower_paid_workers,filling_result,labor_shortages
share_of_immigrant_workers,start_time,fourth_quarter_of_2019
share_of_immigrant_workers,end_time,fourth_quarter_of_2022
share_of_immigrant_workers,earnings_comparison,lower_wages
share_of_immigrant_workers,increase_period,euro_area_employment
less_contact_intensive_sectors,to_time,first_quarter_of_2023
less_contact_intensive_sectors,from_time,fourth_quarter_of_2019
total_economy,to_time,first_quarter_of_2023
total_economy,from_time,fourth_quarter_of_2019
non_retail_industries,expected_average_increase,4_point_9percent
firms_selling_to_final_consumers,compared_with,non_retail_industries
firms_selling_to_final_consumers,report_significantly_higher_expected_selling_price_increases,6_point_8percent
report,indicates,less_dispersed_distribution
group_retail_sector_firms,involved_in,wholesale
group_retail_sector_firms,operates_in,food_services
group_retail_sector_firms,operates_in,retail_trade
group_retail_sector_firms,operates_in,accommodation
group_retail_sector_firms,operates_in,car_sales
group_retail_sector_firms,operates_in,passenger_transport
group_retail_sector_firms,covered_in,Harmonised_Index_of_Consumer_Prices
group_retail_sector_firms,reflects_producer_prices_if_involved_in,wholesale
non_retail_sector_group,operates_in,manufacturing
non_retail_sector_group,operates_in,construction
non_retail_sector_group,reflects_primary,intermediate_goods
non_retail_sector_group,reflects_primary,final_goods
non_retail_sector_group,selling,intermediate_goods
exercise_sample,reflects_composition_of,HICP_basket
firms_expectations,refer_to,aggregate_price_index
firms_expectations,comparable_with,measures_of_consumer_price_inflation_expectations
SAFE_report,related_to,input_costs
SAFE_report,related_to,bank_borrowing_costs
reduced_form_regressions,related_to,higher_selling_prices
reduced_form_regressions,considers_impact_of,production_costs
reduced_form_regressions,considers_impact_of,financing_costs
materials_costs,affects,higher_selling_prices
retail_firms,affected_by,energy_costs
retail_firms,affected_by,materials_costs
non_retail_firms,affected_by,energy_costs
non_retail_firms,affected_by,materials_costs
non_retail_firms,more_affected_by,energy_costs
non_retail_firms,more_affected_by,materials_costs
non_retail_firms,expect_increase_due_to,labour_costs
non_retail_firms,expect_increase_due_to,interest_rate_expenses
non_retail_firms,mostly_in,manufacturing_sector
cost_channel_of_monetary_transmission,suggests,interest_rates
cost_channel_of_monetary_transmission,suggests_impact_on,inflation_developments
cost_channel_of_monetary_transmission,suggests_impact_on,price_setting_behaviour
firm_level_regression,fails_to_capture,aggregate_demand_channel
expected_selling_prices,indication_of,demand
expected_selling_prices,could_reflect,demand
non_euro_area_investors,turned_to_net_sellers_in,2022
non_euro_area_investors,were_net_buyers_in,2021
Foreign_Direct_Investment_FDI,had_largest_net_disinvestments_in,2022
euro_area_portfolio_equity_securities,record_high_in,2021
euro_area_portfolio_equity_securities,almost_completely_dried_up_in,2022
euro_area_debt_securities,declined_in,2022
euro_area_debt_securities,purchased_by,foreign_investors
financial_transactions,had_reversal_since,2009
retrenchment,driven_by,portfolio_investment
retrenchment,driven_by,Foreign_Direct_Investment_FDI
equity_securities,issued_by,United_States
equity_securities,issued_by,advanced_economies
equity_securities,issued_by_residents_of,United_Kingdom
equity_securities,issued_by_residents_of,Japan
equity_securities,issued_by_residents_of,Canada
the_euro_areas_counterpart_countries,allows_coverage_of,emerging_market_economies
the_euro_areas_counterpart_countries,allows_coverage_of,advanced_economies
South_Korea,additional_countries_covered_for,advanced_economies
Argentina,added_to_breakdown_of,emerging_market_economies
euro_area_investors,reduced_exposure_to,equity_securities
euro_area_investors,made_net_purchases_due_to_preference_for,safe_assets
euro_area_investors,sold_securities_of,United_Kingdom
